GEOID,place,state,state_abbr,county,ua_name,ua_pop,congressio,cbg_pop,acs_pop,land_area,biome,cnpysource,tc_goal,treecanopy,tc_gap,priority_i,pctpoc,pctpocnorm,pctpov,pctpovnorm,unemplrate,unemplnorm,dep_ratio,dep_perc,depratnorm,linguistic,lingnorm,health_nor,temp_diff,temp_norm,tes,tesctyscor,holc_grade,child_perc,seniorperc
020200002052,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage Northeast, AK",29561,AK Congressional District (at Large),1839,1775.0,4.0386423153,Forest,Google,0.5,-1,-1,0.37326606292168,0.311549295774648,0.724451681677072,0.125070422535211,0.367703379869259,0.099526066350711,0.721699945614172,0.345716451857468,0.256901408450704,0.165955505308752,0.0,0.0,0.035714285714286,-3.21,0.109877913429523,87,76.0,,0.20112676056338,0.055774647887324
020200002053,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage Northeast, AK",29561,AK Congressional District (at Large),1605,1769.0,0.820170941,Forest,Google,0.5,-1,-1,0.347392680849522,0.1368004522329,0.309143139729671,0.052006783493499,0.152898420578252,0.020527859237537,0.148855022995689,0.805102040816327,0.446014697569248,0.608298044680381,0.0,0.0,0.035714285714286,6.87,0.669256381798002,73,76.0,,0.409836065573771,0.036178631995478
020200002054,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage Northeast, AK",29561,AK Congressional District (at Large),1279,934.0,1.3806831421,Forest,Google,0.5,-1,-1,0.242757298154158,0.13169164882227,0.297001544669228,0.116702355460385,0.343101507707839,0.0,0.0,0.173366834170854,0.147751605995717,0.0,0.0,0.0,0.035714285714286,2.64,0.434517203107658,88,76.0,,0.062098501070664,0.085653104925053
020200002061,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage Northeast, AK",29561,AK Congressional District (at Large),1194,982.0,0.9155400419,Forest,Google,0.5,-1,-1,0.318194132328164,0.078411405295316,0.170375583631062,0.10183299389002,0.299386020104189,0.028880866425993,0.209425736324002,0.581320450885668,0.367617107942974,0.392818675858881,0.0,0.0,0.035714285714286,5.43,0.589345172031077,73,76.0,,0.240325865580448,0.127291242362525
020200002062,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage Northeast, AK",29561,AK Congressional District (at Large),1988,2129.0,2.5645849091,Forest,Google,0.5,-1,-1,0.2872374025593,0.130108031939878,0.293237916795648,0.034074074074074,0.100176780001084,0.022571148184495,0.163671659239477,0.745081967213115,0.426961014560827,0.550504695456937,0.0,0.0,0.035714285714286,0.45,0.312985571587125,85,76.0,,0.289807421324565,0.137153593236261
020200005001,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),970,775.0,2.5252637404,Forest,Google,0.5,-1,-1,0.414348248862684,0.343225806451613,0.357855573379346,0.190967741935484,0.199569892473118,0.033264033264033,0.110147883732789,0.490384615384615,0.329032258064516,0.245192307692308,0.060072501294666,0.37927904334522,0.547819059781307,2.39,0.605067064083457,68,76.0,,0.259354838709677,0.069677419354839
020200005002,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),1154,1283.0,0.1570039044,Forest,Google,0.4,-1,-1,0.602571031515848,0.616523772408418,0.642802679548267,0.640685892439595,0.669545617324261,0.185185185185185,0.613207547169811,0.277888446215139,0.217459080280592,0.13894422310757,0.060072501294666,0.37927904334522,0.547819059781307,10.77,0.917287630402384,57,76.0,,0.116134060795012,0.101325019485581
020200006011,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),889,1014.0,0.1605725623,Forest,Google,0.4,-1,-1,0.647137941365107,0.610453648915187,0.636473821163139,0.596646942800789,0.623522931215239,0.12200956937799,0.404012819355421,0.651465798045603,0.394477317554241,0.325732899022801,0.103841000446628,0.6556197005385,0.982733391864208,2.99,0.6274217585693,83,76.0,,0.370808678500986,0.023668639053254
020200006012,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),1050,1161.0,0.1599948677,Forest,Google,0.4,-1,-1,0.796063520540157,0.947459086993971,0.987843887191791,0.956896551724138,1.0,0.0,0.0,2.007772020725389,0.667527993109388,1.0,0.103841000446628,0.6556197005385,0.982733391864208,7.29,0.787630402384501,49,76.0,,0.652024117140396,0.015503875968992
020200006013,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),1569,1132.0,2.693412972,Forest,Google,0.5,-1,-1,0.648878448323205,0.772968197879859,0.80591544241966,0.566254416961131,0.591761372680101,0.118993135011442,0.394024437632226,0.382173382173382,0.276501766784452,0.191086691086691,0.103841000446628,0.6556197005385,0.982733391864208,3.54,0.647913561847988,54,76.0,,0.240282685512367,0.036219081272085
