GEOID,place,state,state_abbr,county,ua_name,ua_pop,congressio,cbg_pop,acs_pop,land_area,biome,cnpysource,tc_goal,treecanopy,tc_gap,priority_i,pctpoc,pctpocnorm,pctpov,pctpovnorm,unemplrate,unemplnorm,dep_ratio,dep_perc,depratnorm,linguistic,lingnorm,health_nor,temp_diff,temp_norm,tes,tesctyscor,holc_grade,child_perc,seniorperc
410030001011,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,1389,984.0,0.7187547869,Forest,Google,0.4,-1,-1,0.310849983377163,0.038617886178862,0.037339537956262,0.419715447154472,0.461626251573659,0.047923322683706,0.151120170916717,0.225404732254047,0.183943089430894,0.163546944573674,0.0,0.0,0.321187584345479,0.8,0.505123825789923,95,81.0,,0.095528455284553,0.088414634146341
410030001012,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,1387,1749.0,0.7818977397,Forest,Google,0.4,-1,-1,0.43541376871584,0.106918238993711,0.201585969138823,0.6270783847981,0.689695473873453,0.104113110539846,0.328307600107244,0.610497237569061,0.379073756432247,0.45441899087046,0.0,0.0,0.321187584345479,3.34,0.613578138343296,83,81.0,,0.297884505431675,0.081189251000572
410030001013,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,1480,1248.0,0.8324241921,Forest,Google,0.4,-1,-1,0.357383081062299,0.083333333333333,0.144869767467136,0.305466237942122,0.335968655334317,0.090659340659341,0.285882828827614,0.464788732394366,0.317307692307692,0.344360938641322,0.0,0.0,0.321187584345479,2.31,0.569598633646456,87,81.0,,0.172275641025641,0.145032051282051
410030001021,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,1597,1312.0,0.5339075524,Forest,Google,0.4,-1,-1,0.478645374302926,0.387957317073171,0.877419456009963,0.499237804878049,0.54908933676891,0.04578313253012,0.144371350432404,0.407725321888412,0.289634146341463,0.301259214371298,0.003062266076897,0.044177691491704,0.321187584345479,5.54,0.707514944491887,82,81.0,,0.172256097560976,0.117378048780488
410030001022,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,1579,1809.0,2.121176857,Forest,Google,0.5,-1,-1,0.288155018570407,0.201216141514649,0.428350448658436,0.155334438916528,0.170845403149872,0.015260323159785,0.048121509841284,0.492574257425743,0.330016583747927,0.365348188228784,0.003062266076897,0.044177691491704,0.321187584345479,-9.03,0.085397096498719,98,81.0,,0.20342730790492,0.126589275843007
410030002021,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,1355,1472.0,2.3196334437,Forest,Google,0.5,-1,-1,0.339125668880918,0.053668478260869,0.073532704386244,0.046875,0.051555716353111,0.051351351351351,0.161930028187697,1.332805071315372,0.57133152173913,1.0,0.006460625109132,0.093204018118509,0.255049482681062,-5.77,0.224594363791631,87,81.0,,0.135190217391304,0.436141304347826
410030002022,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,1691,2323.0,1.3245323868,Forest,Google,0.5,-1,-1,0.371763842777158,0.207059836418424,0.442403173034058,0.456907752273711,0.502532404816238,0.031382015691008,0.098959239663669,0.278481012658228,0.217821782178218,0.203637068577404,0.006460625109132,0.093204018118509,0.255049482681062,1.1,0.517933390264731,82,81.0,,0.127421437795953,0.090400344382264
410030002023,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,1983,2155.0,1.5539700764,Forest,Google,0.5,-1,-1,0.363060941180783,0.156844547563805,0.3216471059676,0.187529301453352,0.206255092770691,0.030977734753146,0.097684390571271,0.800334168755221,0.444547563805104,0.597808581357688,0.006460625109132,0.093204018118509,0.255049482681062,0.08,0.474380871050384,75,81.0,,0.202320185614849,0.242227378190255
410030004011,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,1814,1741.0,1.116810298,Forest,Google,0.5,-1,-1,0.390902576174765,0.148765077541643,0.302217863477682,0.118322802986789,0.130137959869696,0.049350649350649,0.155621066050514,0.862032085561497,0.462952326249282,0.644410888766943,0.037072856221792,0.534830469905563,0.168713450292398,-3.38,0.3266438941076,100,81.0,,0.144744399770247,0.318207926479035
410030004012,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,1154,1457.0,0.7128334611,Forest,Google,0.4,-1,-1,0.461210511968272,0.085792724776939,0.150784030729995,0.180507892930679,0.198532559518548,0.0640625,0.202013036809816,1.168154761904762,0.538778311599176,0.875634628665426,0.037072856221792,0.534830469905563,0.168713450292398,4.87,0.678906917164816,96,81.0,,0.310226492793411,0.228551818805765
410030004021,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,2053,2629.0,1.8629166086,Forest,Google,0.5,-1,-1,0.444857863653494,0.297071129707113,0.658859356340622,0.278052491441613,0.305817501440848,0.035549703752469,0.112101519808398,0.446094609460946,0.308482312666413,0.330240700734019,0.05799342741156,0.836640474863829,0.168713450292398,-4.71,0.269854824935952,99,81.0,,0.169646253328262,0.138836059338151
410030004022,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,1203,1195.0,0.7109639473,Forest,Google,0.4,-1,-1,0.496718742921991,0.262761506276151,0.576352707816721,0.01271186440678,0.013981211214403,0.084192439862543,0.265490270486792,0.830015313935682,0.453556485355649,0.620227650324014,0.05799342741156,0.836640474863829,0.168713450292398,3.12,0.604184457728437,100,81.0,,0.284518828451883,0.169037656903766
