GEOID,place,state,state_abbr,county,ua_name,ua_pop,congressio,cbg_pop,acs_pop,land_area,biome,cnpysource,tc_goal,treecanopy,tc_gap,priority_i,pctpoc,pctpocnorm,pctpov,pctpovnorm,unemplrate,unemplnorm,dep_ratio,dep_perc,depratnorm,linguistic,lingnorm,health_nor,temp_diff,temp_norm,tes,tesctyscor,holc_grade,child_perc,seniorperc
280010001011,Natchez,Mississippi,MS,Adams County,"Natchez, MS--LA",18763,MS Congressional District 3,435,1538.0,0.6654691909,Forest,Google,0.5,-1,-1,0.288438949335184,0.256176853055917,0.114827283075888,0.358257477243173,0.29376641741609,0.103967168262654,0.151792065663475,0.501953125,0.334200260078023,0.130232175799399,0.0,0.0,0.116510172143975,2.14,0.658508158508159,71,84.0,,0.131339401820546,0.202860858257477
280010001021,,Mississippi,MS,Adams County,"Natchez, MS--LA",18763,MS Congressional District 3,163,764.0,0.3172984262,Forest,Google,0.5,-1,-1,0.19213025991357,0.159685863874345,0.0,0.111256544502618,0.000944981544889,0.0,0.0,0.556008146639511,0.357329842931937,0.187108872523126,0.0,0.0,0.116510172143975,-2.09,0.412004662004662,100,,,0.202879581151832,0.154450261780105
280010002002,Natchez,Mississippi,MS,Adams County,"Natchez, MS--LA",18763,MS Congressional District 3,168,1734.0,0.5583704914,Forest,Google,0.5,-1,-1,0.548289474527178,0.946943483275663,0.936861092247051,0.821222606689735,0.842615008628637,0.090443686006826,0.132047781569966,0.457142857142857,0.313725490196078,0.083082809510795,0.152270483711747,1.0,0.492089221032711,-9.16,0.0,100,84.0,,0.128604382929642,0.185121107266436
280010002003,Natchez,Mississippi,MS,Adams County,"Natchez, MS--LA",18763,MS Congressional District 3,1454,1276.0,4.4759243851,Forest,Google,0.5,-1,-1,0.591406019925009,1.0,1.0,0.572100313479624,0.547278684202953,0.057539682539683,0.084007936507936,0.915915915915916,0.478056426332288,0.565803847028226,0.152270483711747,1.0,0.492089221032711,-6.88,0.132867132867133,100,84.0,,0.239028213166144,0.239028213166144
280010003001,Natchez,Mississippi,MS,Adams County,"Natchez, MS--LA",18763,MS Congressional District 3,868,756.0,1.1776393061,Forest,Google,0.5,-1,-1,0.555773285579909,0.977513227513228,0.973240040218233,0.624338624338624,0.609207588776305,0.052,0.07592,1.105849582172702,0.525132275132275,0.765652061045341,0.0,0.0,0.556781078145741,0.52,0.564102564102564,79,84.0,,0.276455026455026,0.248677248677249
280010003002,Natchez,Mississippi,MS,Adams County,"Natchez, MS--LA",18763,MS Congressional District 3,475,167.0,0.974874978,Forest,Google,0.5,-1,-1,0.565354587021062,1.0,1.0,0.598802395209581,0.578934199937904,0.684931506849315,1.0,0.653465346534653,0.395209580838323,0.28965334357978,0.0,0.0,0.556781078145741,-5.83,0.194055944055944,100,84.0,,0.0,0.395209580838323
280010003003,Natchez,Mississippi,MS,Adams County,"Natchez, MS--LA",18763,MS Congressional District 3,442,815.0,0.7569859972,Forest,Google,0.5,-1,-1,0.559413076577962,1.0,1.0,0.660122699386503,0.651629874880985,0.0,0.0,1.328571428571428,0.570552147239264,1.0,0.0,0.0,0.556781078145741,-2.9,0.364801864801865,100,84.0,,0.341104294478528,0.229447852760736
280010004001,Natchez,Mississippi,MS,Adams County,"Natchez, MS--LA",18763,MS Congressional District 3,900,1282.0,1.1667546877,Forest,Google,0.5,-1,-1,0.597849881916965,1.0,1.0,0.794071762870515,0.810427482111846,0.018181818181818,0.026545454545454,0.725437415881561,0.420436817472699,0.365382358880571,0.0,0.0,0.940789473684211,3.35,0.729020979020979,53,84.0,,0.24414976599064,0.176287051482059
280010004002,Natchez,Mississippi,MS,Adams County,"Natchez, MS--LA",18763,MS Congressional District 3,776,504.0,1.5513693779,Forest,Google,0.5,-1,-1,0.561143825594776,0.962301587301587,0.955137714483509,0.527835051546392,0.494801888205917,0.165919282511211,0.242242152466368,0.737931034482759,0.424603174603175,0.378528145055649,0.0,0.0,0.940789473684211,0.71,0.575174825174825,86,84.0,,0.061507936507936,0.363095238095238
280010004003,Natchez,Mississippi,MS,Adams County,"Natchez, MS--LA",18763,MS Congressional District 3,1107,1608.0,1.145553517,Forest,Google,0.5,-1,-1,0.7364075514952,1.0,1.0,0.953980099502488,1.0,0.366132723112128,0.534553775743707,1.217931034482758,0.549129353233831,0.883584171292326,0.0,0.0,0.940789473684211,0.98,0.590909090909091,44,84.0,,0.485074626865672,0.064054726368159
280010005001,Morgantown,Mississippi,MS,Adams County,"Natchez, MS--LA",18763,MS Congressional District 3,624,486.0,0.7839235535,Forest,Google,0.5,-1,-1,0.418835631114762,0.520576131687243,0.429470661384819,0.687242798353909,0.683780953148153,0.0,0.0,0.49079754601227,0.329218106995885,0.118494274978748,0.013121546961326,0.086172622831917,0.679396691587031,-0.88,0.482517482517482,84,90.0,,0.07201646090535,0.257201646090535
280010005002,Morgantown,Mississippi,MS,Adams County,"Natchez, MS--LA",18763,MS Congressional District 3,813,706.0,1.4970329117,Forest,Google,0.5,-1,-1,0.423562902774982,0.885269121813031,0.863466680786847,0.525495750708215,0.492028629729646,0.112426035502959,0.164142011834319,0.384313725490196,0.277620396600567,0.006451993205044,0.013121546961326,0.086172622831917,0.679396691587031,-5.3,0.224941724941725,97,90.0,,0.121813031161473,0.155807365439093
